"","tract","meanP","meanN","meanV","meanA","meanD","population16","employment","employment_percent","median_household","means_household","cash_public","food_stamp","med_age","age_me","num_of_users","num_of_tweets","bachelor","bachelor_percent","gyrByCensus","Automobile","Drove.Alone","Public.Transit","Walking","Bicycle","Other","Worked.Home","No.vehicle","One.vehicle","Two.vehicles","Three.vehicles","HoursPerWeek","Quintile.3Mbps","Total.Drivers","Mean.Travel.Time.min","not.alone","medlog","pubtrans","HO.vacancy.rate","Rental.vacancy.rate","median.rooms","Owner.occupied","Renter.occupied","Average.household.OO","Average.household.RO","OPR.....1.00","OPR..1.x..1.5","OPR.....1.51","Mortgage.units","Per.mortgage.OO","HH.Size","One.vehicle.plus"
"1315",5533,1.72642762284197,-1.31341301460823,5.85987055141302,4.15012684766548,5.62255948251823,2247,1398,62.2,54286,70668,11,74,33.1,6.8,15,593,351,18.5,117498.469616571,94.4,90.2,1.6,0.8,0,0.4,2.8,2.3,13.2,29.5,55,35.6,5,1314,28.9,9.8,10.9020216457913,0.470003629245736,3.1,0,4.6,78.3,21.7,3.71,2.67,84.3,10,5.7,449,59.7,3.48432,97.7
"1316",5534,1.43427316001465,-1.30025631636763,5.74265078204775,4.24290218279888,5.58223556540689,2780,1880,67.6,61250,64713,107,113,34.7,2.2,23,176,283,11.9,51683.2432204918,85.3,74.5,8,2.7,0,0,4.1,4.9,17.1,27.3,50.7,35.5,3,1405,29.3,25.5,11.022719128407,2.07944154167984,0,0,4.8,61,39,3.95,3.87,80.3,12.3,7.4,415,72.2,3.9188,95.1
"1317",5535.02,1.52782719186785,-1.45311308767471,5.62424464267622,4.28123305460687,5.51205242220849,2654,1830,69,50826,50730,8,105,31.5,5.6,26,370,132,6,86384.8658948388,78.1,62.9,15.6,2.7,1.3,1.2,1,8.2,27.5,48.5,15.7,37.1,3,1765,25.5,37.1,10.8361633136596,2.74727091425549,6.7,0,3.5,31.8,68.2,3.01,3.32,77.8,10.5,11.7,292,75.1,3.22142,91.7
"1318",5535.03,1.54294975688817,-1.44448946515397,5.64363760991764,4.30102877538016,5.5624346411706,2319,1394,60.1,46200,54396,18,91,31.7,4.5,26,30,162,8.5,1507.14643133006,91.2,75.9,4.5,0,0,0,4.3,0,23.4,21,55.6,37.5,2,1069,28.8,24.1,10.7407350770698,1.50407739677627,0,4.7,4.2,36.9,63.1,4.88,3.54,72,16.5,11.5,216,78.5,4.03446,100
"1319",5535.04,1.48735985930974,-1.3981094746098,5.75659387279241,4.23967665089963,5.58431410545262,4066,2657,65.3,55769,61290,60,189,27,2,12,24,123,3.8,224172.465671647,87.2,75,5.1,3,1.7,0,3.1,1.7,20.6,30.1,47.6,37.4,3,2219,26.1,25,10.9289734384357,1.62924053973028,2,0,4.7,54.4,45.6,4.66,4.76,72.1,15,12.9,613,86.8,4.7056,98.3
"1320",5536.01,1.4750430292599,-1.45582329317269,5.67706359438486,4.26720410342703,5.52290435122427,3968,2559,64.5,50114,59495,70,153,30.9,2.7,54,152,198,6.4,515923.1426772,90.1,77.3,1.4,1.3,1.6,1.4,4.3,0,26,36.7,37.3,37.8,3,1909,27.1,22.7,10.8220556891543,0.336472236621213,5,3.1,4.4,45.6,54.4,4.36,3.87,82.6,8.9,8.5,453,81.6,4.09344,100
"1321",5536.02,1.74829416224412,-1.27899924184989,6.10745257795683,4.28543940337134,5.7605545427055,3066,2016,65.8,41875,52608,89,137,29.9,2.3,19,67,318,13.4,50925.3874413814,92.7,81.2,0.7,1.3,0.7,0,4.5,2.9,21.6,37.2,38.4,37,3,1800,28.1,18.8,10.6424442691274,-0.356674943938732,0,6.2,4.4,40.2,59.8,3.95,3.36,79.9,13.6,6.5,445,87.3,3.59718,97.2
"1322",5537.01,1.55837563451777,-1.5751269035533,5.62505080455379,4.29588030715001,5.52995686865433,2781,1827,65.7,45758,53533,45,174,25.8,2,19,255,76,3.6,7571.56401196208,87.6,68,1.5,7.1,0.4,1.9,1.5,0.9,9.8,58,31.3,35.8,2,1479,27.1,32,10.7311219188048,0.405465108108164,3.6,3.8,4.3,33.8,66.2,4.32,4.61,64.5,19.9,15.7,221,74.7,4.51198,99.1
"1323",5537.02,1.5141588006663,-1.47445863409217,5.64598492520383,4.269084766212,5.5428075803148,3168,2011,63.5,36468,49079,97,225,25.8,2.9,20,57,54,2.2,7251.12349180415,84.8,76.8,5,2.3,2.6,0.7,4.6,1.9,22.5,31.2,44.4,36.7,2,1545,28.8,23.2,10.5041904427048,1.6094379124341,0,4.6,4.5,54.9,45.1,4.14,4.98,67.2,17.6,15.2,359,64.2,4.51884,98.1
"1324",5538.01,1.47724750277469,-1.4550499445061,5.65208530802999,4.22862247212481,5.55287542027483,2971,1902,64,49375,51833,94,114,27,1.8,20,56,206,9.2,101459.358657981,84.1,72.5,5.4,4.3,0.5,0.9,4.8,1.9,38,40.4,19.8,37.1,3,1387,29,27.5,10.8071995022034,1.68639895357023,0,3.1,4.1,18.9,81.1,3.42,4.23,75.8,13.4,10.8,162,83.1,4.07691,98.2
"1325",5538.02,1.56779661016949,-1.39917427205563,5.74147925622472,4.200358286794,5.60353355869525,4875,2844,58.3,35616,47387,170,203,34.5,1.8,27,65,219,5.7,15270.2519101429,84.2,67.2,9.7,3.7,0,1.4,1,4.3,25.1,37.4,33.2,36.9,2,2405,27.9,32.8,10.4805502540753,2.27212588550934,0,0,4,34.6,65.4,3.21,3.45,77.6,11.3,11.1,339,51.9,3.36696,95.7
"1326",5539.02,1.55282138311413,-1.34450572761986,5.75902634930567,4.24047440153946,5.61739651223511,3950,2883,73,38902,48753,21,100,28,1.5,42,130,123,4.1,71699.7928258525,88.5,79.7,4.8,6.1,0,0,0.6,2.5,25.4,39.3,32.8,36.6,3,2564,23.2,20.3,10.5688009421666,1.56861591791385,0,5.1,4.2,29.8,70.2,3.36,3.85,73.3,17,9.7,316,68,3.70398,97.5
"1327",5540.01,1.5063752276867,-1.37583485124469,5.69990561206952,4.25981635014771,5.56759852788048,3048,1933,63.4,65430,70507,28,52,33.7,1.9,27,182,237,9.6,10544.5014845853,93.3,78.5,4.1,0,0,1.3,1.3,1.3,13.5,29.4,55.8,37.4,4,1733,27,21.5,11.0887361478638,1.41098697371026,4.5,0,5.3,75.6,24.4,3.61,3.25,92.4,6.2,1.4,731,81.8,3.52216,98.7
"1328",5540.02,1.60822722820764,-1.435847208619,5.74166326623806,4.20349855963986,5.55243988876187,3920,2520,64.3,48188,59009,71,118,32.1,3.1,38,232,508,15.8,14716.7624847761,89,77.8,5.8,1.8,0.4,0,3,1.4,16.6,50.9,31.1,36.9,4,2063,28.4,22.2,10.7828653063867,1.75785791755237,0,8,4.4,43.7,56.3,3.31,2.96,82.4,7.8,9.8,522,69.2,3.11295,98.6
"1329",5541.03,1.56741573033708,-1.37827715355805,5.71697258802387,4.25035131982717,5.60196531617394,1273,840,66,57500,81994,19,19,31.1,1.8,14,178,84,7.7,1057.54065806,89.7,81.8,2.6,7.7,0,0,0,0,7.2,56.5,36.3,38.9,4,765,28.2,18.2,10.9595402267854,0.955511445027436,0,0,5,66.4,33.6,3.75,3.36,91,7.5,1.5,242,80.1,3.61896,100
"1330",5541.04,1.69775678866588,-1.41794569067296,5.85467041141644,4.17912099572362,5.65367125696497,1614,1054,65.3,36058,51667,0,64,38,9.8,16,40,200,15,2055.97583785659,92.9,91.5,1.1,1.1,2.1,0.7,2,1.6,15.2,56.1,27.1,34.8,4,866,30.1,8.5,10.4928840321021,0.0953101798043249,0,0,4.6,27,73,3.81,2.58,91.9,3.6,4.5,135,64,2.9121,98.4
"1331",5541.05,1.45639219934995,-1.41170097508126,5.666747214087,4.21913415911248,5.57357033978245,3295,2474,75.1,39156,48529,158,270,26.4,2.7,15,2530,330,12.9,5745.10235660833,81.4,74.3,3.5,7.7,1.2,0.5,5.7,2.3,55.5,33.8,8.4,35.8,4,1773,29.1,25.7,10.5753089463813,1.25276296849537,0,2.8,3.3,3.5,96.5,3.26,2.81,71.3,10.3,18.4,54,100,2.82575,97.7
"1332",5542.01,1.61493288590604,-1.39429530201342,5.73243972236411,4.19966307575661,5.59665740821232,2879,1793,62.3,63021,71936,65,63,33.5,3.5,29,260,400,16.5,119588.346732911,87.5,77.7,5.4,0.5,0,1.3,5.2,1.3,23.5,39,36.2,37,4,1536,27.6,22.3,11.0512232831638,1.68639895357023,0,5.1,4.8,55,45,3.27,3.29,83,12.1,4.9,490,80.5,3.279,98.7
"1333",5542.03,1.56662297946702,-1.47575360419397,5.71663455469936,4.23101735498191,5.55400261652163,2772,1744,62.9,50364,60664,0,75,34.7,5.9,22,46,243,10.7,43450.6463701277,92.4,83.6,3.3,2.5,0,0,1.8,0.8,19.4,38.6,41.3,38.2,4,1566,27.7,16.4,10.8270319131216,1.19392246847243,0,0,4.1,21.8,78.2,4.81,2.57,95.1,4.9,0,198,77,3.05832,99.3
"1334",5542.04,1.66543209876543,-1.40802469135802,5.66778458933718,4.28217137648979,5.57445232781592,2980,1639,55,34743,37024,135,218,30.7,6.4,36,131,124,5.1,3895.30414776764,81.3,72,5,4.2,2.3,2,5.2,5.7,41.3,36.4,16.5,38.3,3,1177,36.5,28,10.4557333918525,1.6094379124341,4.2,3,3.7,18.8,81.2,3.22,2.6,83.5,10.9,5.6,208,70.7,2.71656,94.2
"1335",5543.01,1.52433628318584,-1.42699115044248,5.68546756591749,4.18214488326995,5.589865920641,2480,1665,67.1,55194,65265,153,165,26.7,1.7,25,47,102,4.9,45099.6214559361,91.9,78.5,5.4,0,0,1.4,1.3,2.9,13.4,41.8,42,38.1,3,1449,31.9,21.5,10.9186095307052,1.68639895357023,0,5.1,4.2,36,64,4.87,3.41,73.2,14.4,12.5,272,78.6,3.9356,97.2
"1336",5543.02,1.52682145716573,-1.38430744595677,5.68151846342065,4.18851730210028,5.54162006581214,2929,2105,71.9,49830,52111,81,275,33.6,5.5,48,100,231,9.9,77497.2241098524,79.8,69.5,8.5,6.3,0.9,2.3,2.1,5.7,16.3,37.8,40.1,34.9,2,1788,26.1,30.5,10.8163724912754,2.14006616349627,0,7.9,4.4,22.1,77.9,3.01,3.53,85.2,8.9,5.9,223,88.5,3.41508,94.2
"1337",5544.03,1.57291666666667,-1.38653273809524,5.6941654208873,4.25522235030202,5.54167638445761,3856,2503,64.9,41500,54475,51,172,30.2,1.7,44,573,448,14.3,35888.6979499611,93,75.8,3.7,0.7,0,0.9,1.7,0.6,32,39.9,27.5,37.1,4,2311,25.4,24.2,10.6334487062188,1.30833281965018,0,8.8,4,25.9,74.1,2.97,3.6,74.5,14.4,11.1,231,53.1,3.43683,99.4
"1338",5544.04,1.65146379044684,-1.41571648690293,5.70045208859861,4.18985842441592,5.56672859971514,3249,2069,63.7,51326,59611,59,245,33.3,4.1,48,171,375,14.4,47831.139648755,89.1,73.4,8.7,0,0,0,2.2,2.5,35,31.8,30.7,38.4,4,1616,27.5,26.6,10.8459527253797,2.16332302566054,0,8.6,4.2,19.2,80.8,2.45,3.37,79.3,7.4,13.3,135,53.1,3.19336,97.5
"1339",5544.06,1.56353591160221,-1.40923441199684,5.71114771032628,4.2421149729788,5.564541561454,3933,2600,66.1,65588,73948,0,45,37,2.2,36,122,585,18.2,138208.06283096,91.2,85.8,4.8,0,1.3,0.9,1.8,1.7,29.1,45.4,23.8,38.5,4,2268,34.6,14.2,11.0911480313698,1.56861591791385,0,0,4.8,46.3,53.7,2.92,2.53,90.7,2,7.3,589,73.5,2.71057,98.3
"1340",5545.11,1.56127628716461,-1.41696881798405,5.761798316076,4.23316746678424,5.62037006766664,3437,2106,61.3,85398,109033,26,0,41,3.1,25,219,918,31.5,106224.36405695,89.2,80.7,3.5,0,0,0.8,6.5,3.1,5,42.6,49.3,39.2,5,1723,33.6,19.3,11.3550779602987,1.25276296849537,0.9,0,6,78.4,21.6,3.58,3.59,96.5,3.5,0,659,73.8,3.58216,96.9
"1341",5545.12,1.59003397508494,-1.47536806342016,5.71868840013706,4.2025179380701,5.62401237970681,4825,2616,54.2,96351,115357,5,19,44.6,1.1,148,2051,1348,33,129211.508469582,91.5,77.1,2.6,0.4,0,0,5.5,1.5,7.9,48.6,42,39,5,2450,27.8,22.9,11.4757530526158,0.955511445027436,0,9.7,6.7,84,16,3.06,4.49,98.8,1.2,0,1126,74.7,3.2888,98.5
"1342",5545.15,1.58933064921993,-1.3980875691998,5.78808060570335,4.20985319816381,5.63007068215263,3047,1845,60.6,90506,112717,50,37,45.7,3.3,80,486,705,26.7,30038.0035017938,92.8,85.6,3.4,0,0,0.2,3.5,1.1,3,31.9,64,36.3,4,1546,31.7,14.4,11.4131714258329,1.22377543162212,0,0,6.1,86,14,3.25,3.82,96.4,3.3,0.3,651,69.2,3.3298,98.9
"1343",5545.16,1.53229166666667,-1.39791666666667,5.75187469113397,4.19816063329764,5.57600320511035,3332,2119,63.6,96959,109907,21,7,43.3,2.3,36,84,956,34.3,31072.1549599363,95.7,80.8,2.1,0,0,0.8,1.4,0,5.2,32,62.7,38.2,5,1883,29.4,19.2,11.4820434877186,0.741937344729377,0,14.5,6.5,86.1,13.9,3.2,3.88,97.7,2.3,0,783,79.2,3.29452,99.9
"1344",5545.17,1.56985698569857,-1.43564356435644,5.81255552313272,4.2886441893353,5.60870881346421,3908,2548,65.2,95521,105201,0,18,39.1,2.2,60,198,1246,37.5,21482.8093544721,92,83.7,1.6,0.5,1.8,1.6,2.6,1,11.3,38,49.7,38.7,5,2161,32.2,16.3,11.4671013975834,0.470003629245736,1.3,0,6,67.2,32.8,3.18,3.27,94.2,3.4,2.4,745,74,3.20952,99
"1345",5545.18,1.50106307583274,-1.35435861091425,5.77970637866168,4.20034796989684,5.57766004035278,4319,2705,62.6,91282,101074,22,14,44.9,1.7,29,184,1165,31.3,494100.419479718,95.8,83.5,1.5,0,0,0.3,2.4,0.9,2.7,39.4,57,36.5,4,2436,32,16.5,11.4217088949007,0.405465108108164,0,0,6,83.1,16.9,3.18,3.77,98.3,1.4,0.4,912,67.6,3.27971,99.1
"1346",5545.19,1.54767726161369,-1.37163814180929,5.72891955475468,4.26882026290983,5.66498580249208,2914,1565,53.7,100096,119450,10,13,52,4,31,61,731,30.3,1411373.72227722,89,86.8,4.1,1.7,0,1.3,3.8,0,2.8,38.9,58.2,35.9,4,1331,32.5,13.2,11.5138850044649,1.41098697371026,1.3,0,6.5,88.4,11.6,2.85,3.62,96.3,3,0.7,629,61.4,2.93932,99.9
"1347",5545.21,1.53485822858813,-1.38168664133294,5.77103041649155,4.19232925937803,5.61061733592265,4828,2940,60.9,78766,95498,9,0,43.9,2.2,385,4029,1118,27.6,497188.212684251,90.7,80.3,4.9,0.3,0,0,4.1,0.6,4.9,45.4,49,36.6,4,2389,26.8,19.7,11.2742367106539,1.58923520511658,0,0,6.1,74,26,3.2,2.41,96.1,2.5,1.4,1018,72.7,2.9946,99.3
"1348",5545.22,1.6023166023166,-1.34031991174848,5.83544111253576,4.2577728148806,5.63300871489532,3959,2654,67,103882,111046,41,61,41.3,3.3,148,616,1151,31.7,142612.427180663,94.2,85.2,1.2,0,0,0,4.5,0,7.6,34.4,58,37.6,5,2314,31.4,14.8,11.5510109185756,0.182321556793955,0,6.1,6.5,88.7,11.3,3.41,4.26,98.5,1.5,0,1008,76.5,3.50605,100
"1349",5546,1.65468497576737,-1.44588045234249,5.7136136505135,4.23073643924216,5.58968854880705,3598,2372,65.9,57130,72861,78,81,37.7,2.3,52,239,471,15.2,57711.1500513383,94.2,80.3,2.5,1,0.4,0,1.9,4.7,23,33.8,38.5,36.6,4,1870,31.9,19.7,10.9530846517185,0.916290731874155,0,2,4.8,58.9,41.1,3.1,3.63,83.3,7.1,9.6,478,62.9,3.31783,95.3
"1350",5547,1.51491751491751,-1.4008424008424,5.76484725710775,4.24082182980895,5.59677355771153,3643,2244,61.6,69597,75667,59,92,32.1,2.1,12,101,162,5.7,13487.7120568404,90.7,77.5,3.8,1.7,2.8,0.9,0,2,7.9,35.3,54.7,38,4,2011,24.4,22.5,11.1504767419453,1.33500106673234,4.1,0,5.3,74.6,25.4,5.05,4.86,78.1,16,5.8,524,69.6,5.00174,97.9
"1351",5548.01,1.51321585903084,-1.50566393958464,5.74116857901423,4.28724143494577,5.5731890280065,2674,1971,73.7,62411,73381,167,141,30.4,8.2,75,334,215,11.5,50994.2543131459,85.9,71.4,1.3,1.1,0.7,10.9,0,0,8.1,47.5,44.3,37.1,4,1681,25.3,28.6,11.0414968208729,0.262364264467491,4,0,5.4,77,23,4.05,6.32,77.8,11.7,10.5,447,79,4.5721,99.9
"1352",5548.02,1.56114675220529,-1.41539695268645,5.74983160141699,4.18608840535763,5.60098336869671,5359,3223,60.1,56875,74969,51,38,38.3,2.2,109,461,1154,24.8,37274.6631214303,91.8,78.5,1.3,1.8,1.6,2.2,1.3,2.7,15.4,39,42.9,37,4,2822,25.4,21.5,10.9486111562533,0.262364264467491,0,2.7,4.7,50.7,49.3,3.31,3.46,86.4,7.8,5.7,620,68.5,3.38395,97.3
"1353",5549,1.60840942875345,-1.36101083032491,5.80176971225761,4.20311002029903,5.62668918389106,5539,3588,64.8,60361,71345,59,37,41.8,3.3,159,1599,700,15.4,134164.905282015,84.7,72,4.8,2.6,2.2,3.6,2.1,6.4,14.6,43.3,35.7,36.8,4,3287,23.3,28,11.0080984800076,1.56861591791385,0,4.5,5.1,50.4,49.6,3.51,3.05,87.1,8.7,4.2,634,61.8,3.28184,93.6
"1354",5550.01,1.4841906559698,-1.36007550731477,5.73579956461474,4.25688795155096,5.60016242412442,4500,3027,67.3,64838,87249,50,74,36.8,2.8,53,1355,685,19.4,36670.9611455768,89.2,76.4,4.7,1.8,0.8,0.8,2.6,2,9.8,47,41.2,37.4,4,2269,26.3,23.6,11.0796471302166,1.54756250871601,0,0,5.5,69.5,30.5,3.29,3.72,88.8,5,6.2,788,71.3,3.42115,98
"1355",5550.02,1.52707006369427,-1.48301486199575,5.67755662131748,4.27250384822318,5.54317435739132,2448,1725,70.5,64722,75842,25,62,31.5,1.9,72,306,399,20.2,7617.61143794052,94.4,83.6,0,3.5,0,0,2.1,0,26.8,31.3,41.9,35.4,4,1479,29.5,16.4,11.0778564536035,-4.60517018598809,2.9,6.7,5.1,51.9,48.1,2.99,3.04,90.5,3.1,6.4,475,82.5,3.01405,100
"1356",5551.02,1.52649719948298,-1.39207238259371,5.72104810164416,4.25028258529413,5.58799785979058,5513,3710,67.3,58488,62512,125,186,32.7,1.4,55,122,831,17.2,524780.201458199,88.4,68.1,2.7,4.3,1.5,1.1,1.9,1.1,21.8,48.4,28.7,37.7,4,2820,26.3,31.9,10.9765768839732,0.993251773010283,0,1.7,4.4,32.5,67.5,4.01,3.4,77.9,11.6,10.5,571,88.7,3.59825,98.9
"1357",5551.03,1.62093352192362,-1.38330975954738,5.82543307341296,4.20656390682993,5.6390952136593,3698,2498,67.6,71220,83538,43,45,33.3,4,11,71,563,18.8,2003612.80416253,94.4,74.1,0.8,2,0,0,2.7,1.4,12.5,43.9,42.3,38.9,5,2290,28.9,25.9,11.1735289568318,-0.22314355131421,0,14.1,5.1,50.5,49.5,3.55,3.5,79.7,10.5,9.9,459,67.9,3.52525,98.7
"1358",5551.04,1.68640350877193,-1.36622807017544,5.81957942291723,4.19652061374628,5.64021787851326,3299,2274,68.9,67090,79089,82,92,33.1,2.2,30,82,690,24.1,193818.051123631,85,76,12,1.3,0.5,0,1.3,0,26.8,49.2,24,39.1,4,1890,29.6,24,11.1137902805569,2.484906649788,0,4.1,4.7,48.1,51.9,3.24,2.99,88.9,6.1,4.9,538,83.8,3.11025,100
"1359",5552.02,1.523311132255,-1.4162702188392,5.75924307698136,4.21372088079203,5.61142690195009,2730,1562,57.2,90464,123751,35,24,47.8,4.7,15,83,379,16,112351.850222858,90.3,83.4,3,0.9,0,0.7,5,0,9.5,34.3,56.3,38.2,5,1445,27.9,16.6,11.4127072604933,1.09861228866811,0,0,6.5,91.8,8.2,2.68,4.71,97.9,2.1,0,777,72.2,2.84646,100
"1360",5552.11,1.47859649122807,-1.44631578947368,5.69436931748389,4.28465229324996,5.534946150749,4387,2697,61.5,42344,53257,92,180,32.8,3.5,16,20,195,5.8,16440.9064244755,84.6,66.2,2.7,7.5,0.7,1.9,2.7,1.1,21.3,31.1,46.5,37.3,3,2198,26.9,33.8,10.6535820135378,0.993251773010283,7.7,3.6,4.4,45.8,54.2,4.61,3.97,73.6,18,8.4,453,76.9,4.26312,98.9
"1361",5552.12,1.42726580350343,-1.31759329779132,5.49817992744592,4.30358600228841,5.37369345739241,3799,2327,61.3,42247,49188,115,199,27.1,3.5,9,232,113,4.3,68205.31514422,83.8,68.3,6.9,3.3,0,5.6,0.3,2.7,16.2,39.2,41.9,35.4,3,2066,25.2,31.7,10.6512886243471,1.93152141160321,0,3.6,4.3,49.5,50.5,3.93,4.32,68.5,24.6,7,401,65.6,4.12695,97.3
"1362",5701,1.59537572254335,-1.33911368015414,5.79885523851155,4.29192350011107,5.62737441378073,2431,1343,55.2,64803,82315,8,30,38,5.1,26,51,296,15.3,148073.085955073,86.8,69.6,8.7,1.4,2.2,0,1,4.2,11.5,39.9,44.5,37.2,4,1383,28,30.4,11.079107177565,2.16332302566054,0,11.4,5.7,74.6,25.4,3.52,3.66,95.9,2.4,1.6,416,75.8,3.55556,95.9
"1363",5702.03,1.53126538650911,-1.48399803052683,5.63511512602389,4.2586495600497,5.52068547752766,2785,1959,70.3,38942,46982,112,261,28.2,1.9,53,93,240,10.5,254794.229401888,87.5,70.5,6.2,3,0,1.4,1.9,9.1,20.6,31.6,38.7,37.7,2,1556,29.2,29.5,10.5698286386756,1.82454929205105,0,5.2,4.2,20.3,79.7,3.13,3.44,80.1,13.4,6.5,167,72.3,3.37707,90.9
"1364",5703.01,1.61793214862682,-1.45476575121163,5.7806750051058,4.22688542259818,5.59722576102355,5308,3976,74.9,43906,51731,198,427,29.1,3.7,29,61,308,7.9,59080.1387400962,85.2,75.4,5.7,2.5,1.1,2.2,3.4,3.1,40.3,26.8,29.9,36.7,4,2874,25.6,24.6,10.6898062639839,1.7404661748405,0,8.3,3.7,28.5,71.5,4.29,2.76,78.9,13.8,7.3,361,59,3.19605,97
"1365",5704.02,1.60720130932897,-1.45368248772504,5.76133806178935,4.27462912189992,5.57132586706687,2508,1595,63.6,54063,62739,44,56,35.1,5.1,46,1437,256,12.4,99952.8211272901,91.8,68.8,6.2,0,1.2,0.8,0,1.7,19.5,36.6,42.3,37.6,4,1316,32.5,31.2,10.8979053121864,1.82454929205105,3,0,5.1,80.3,19.7,3.71,2.97,89.2,3.9,7,668,89.3,3.56422,98.4
"1366",5704.03,1.65970149253731,-1.39402985074627,5.58370361387831,4.22315109065418,5.47022403901321,3161,1901,60.1,37045,45997,161,343,26.6,3.4,12,23,57,2.5,35023.1529092316,85.5,62.4,6,0,0,3.8,4.7,1.2,29.5,28.7,40.6,38,2,1568,26.2,37.6,10.5198886688508,1.79175946922805,0,14.3,4.3,32.8,67.2,4.72,4.11,68.3,22.2,9.5,298,83,4.31008,98.8
"1367",5704.04,1.69661458333333,-1.37630208333333,5.79656187656997,4.2324627238085,5.58576785588936,2491,1711,68.7,46250,79318,48,135,30.5,3.2,24,130,86,4.4,20078.5587354819,86.7,74.6,6.9,3.1,0,1,2.4,1.2,25.8,24.3,48.7,35.7,3,1182,29.8,25.4,10.7418167429406,1.93152141160321,3.2,0,4.5,52.3,47.7,3.73,4.17,77.1,13.2,9.7,390,91.1,3.93988,98.8
"1368",5705.01,1.57974683544304,-1.4126582278481,5.73423987210158,4.17060048129933,5.59649734198688,6203,4153,67,68750,80519,149,223,32,3.1,16,182,399,8.3,78421.7501895208,86.1,67.5,3.5,4.9,0.4,2.2,2.9,0.4,12.5,42.3,44.8,38.2,4,3532,30.1,32.5,11.1382320155288,1.25276296849537,0,4.4,4.8,66.5,33.5,4.1,3.04,82.1,11.4,6.5,1305,89.3,3.7449,99.6
"1369",5705.02,1.52827235374682,-1.48366268831931,5.71338919462859,4.27206184067696,5.57228209560718,4975,3426,68.9,51181,65095,174,172,35.3,4.1,25,884,441,11.3,12828.1840001818,88.2,80.9,5.1,0.8,1.1,1.2,3.7,1.6,17.2,44.1,37,36.1,4,2644,27.3,19.1,10.8431236484053,1.62924053973028,0,5,4.6,57.5,42.5,3.64,3.7,82.4,16,1.6,865,83.1,3.6655,98.3
"1370",5706.02,1.46729602157788,-1.41942009440324,5.71819558536115,4.30083249210156,5.548126297601,4530,2961,65.4,45074,61129,198,276,30,2.2,17,23,370,10.1,42466.5190326358,94.1,78.1,1.2,0,0,0.6,4.1,2.9,21.3,41.6,34.2,37,4,2491,29.4,21.9,10.7160608625786,0.182321556793955,0,6.5,4.5,44.5,55.5,4.16,3.26,79.7,16,4.3,689,85.1,3.6605,97.1
"1371",5706.03,1.54726890756303,-1.46428571428571,5.69222393983827,4.23160005106411,5.51486537968275,3083,2054,66.6,30496,36682,151,300,27.5,3.4,16,57,227,10,18172.7681319105,87.4,78.1,6.6,2.7,0,0.1,3.2,2.5,38.8,50.8,8,35.7,3,1462,27.7,21.9,10.3253508064539,1.88706964903238,0,7.2,3.9,20,80,2.77,2.78,88,8.8,3.3,170,53.1,2.778,97.6
"1372",5707.01,1.51980633802817,-1.4256161971831,5.73877210139563,4.25678695418364,5.59363952250746,5332,3737,70.1,61466,73910,42,94,38.7,3.1,98,518,1146,25.6,184676.342251203,91.5,83.5,1.6,1.8,1,0.9,3.1,0.4,25.3,41,33.3,38.6,4,3217,26,16.5,11.0262394553907,0.470003629245736,0,6.1,4.8,51.1,48.9,2.98,2.28,95,4.5,0.4,973,78,2.6377,99.6
"1373",5707.02,1.49242752055387,-1.29727390739939,5.74207034722118,4.16129227028355,5.62826365111405,1903,1231,64.7,77205,85797,12,17,40,2.1,13,60,342,21.6,2160.27989837806,83.9,80.9,2.7,1.2,0,0.6,11.6,1.2,9.8,53.6,35.4,37.9,4,882,28.1,19.1,11.254219500755,0.993251773010283,0,0,5.9,88.1,11.9,2.75,3.05,95,5,0,533,71.9,2.7857,98.8
"1374",5708,1.55221499570499,-1.37931034482759,5.77030558985541,4.22791732294033,5.63087084482941,4147,2846,68.6,80725,82494,64,89,33.9,2.3,219,1778,691,19.6,49743.4503981884,93.4,84.8,0.7,2.8,0,0.5,2.5,1.1,14.9,40.5,43.4,36.6,4,2506,27.7,15.2,11.2988035956265,-0.356674943938732,0,5.2,5.4,72.5,27.5,3.2,3.32,92.1,7.1,0.9,1058,79.4,3.233,98.8
"1375",5709.01,1.53189792663477,-1.41467304625199,5.73075925559438,4.2392849571446,5.55788366671487,4285,2847,66.4,95047,96754,51,22,40,3.4,38,262,934,24.9,5834.76121340301,92.6,85.7,2.6,1.6,0.5,0.4,2.4,0,11.9,45.7,42.4,38.6,4,2402,28.2,14.3,11.4621267850829,0.955511445027436,0,0,5.8,83,17,2.81,3.63,97.9,1.1,1,1191,76.4,2.9494,100
"1376",5709.02,1.59260869565217,-1.44695652173913,5.77831086433972,4.19136961339579,5.62880879269122,2905,2033,70,78818,94245,15,0,35.5,2.6,34,546,355,14,22771.1577365714,95.8,84,1,1,0,0.8,1.4,0,13.9,34.8,51.3,37.8,4,1960,28.7,16,11.2748966761566,0,0,5.4,5.7,71.7,28.3,2.99,3.49,93.8,4.3,1.9,681,76.3,3.1315,100
"1377",5710,1.43671954100574,-1.39925750928113,5.74989023412625,4.21861649986528,5.59176320681103,4650,3154,67.8,80063,90126,33,8,38.8,2,29,85,728,18.7,810454.402270475,93.7,86.1,0,0.3,1.4,0.5,4.1,1.1,8.2,35,55.7,36.4,4,2580,28.1,13.9,11.2905691037406,-4.60517018598809,0,0,6.1,89,11,2.96,3.02,98.7,1.3,0,1337,77.4,2.9666,98.9
