Incident Number,Date Occurred,UCR,UCR Description,Location,Gang Related,Latitude,Longitude,Map Point
160105797,08/24/2016 12:00:00 AM,2600,All Other Offenses,800BLK 21ST ST,false,34.0368750008769,-118.487750001016,"(34.0368750008769, -118.487750001016)"
160138685,11/05/2016 12:00:00 AM,0640,Larceny - From Vehicle,300BLK OLYMPIC DR ,true,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
160134257,10/25/2016 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,1700BLK OCEAN AVE,true,34.0097361111709,-118.49293055563,"(34.0097361111709, -118.49293055563)"
160700565,08/30/2016 12:00:00 AM,1400,Vandalism,2500BLK 20TH STREET,false,,,
160010255,01/19/2016 12:00:00 AM,1100,Fraud,100BLK E CARSON ST,false,,,
160001714,01/05/2016 12:00:00 AM,2100,DUI,2100BLK PEARL ST,true,34.0175694445682,-118.465749999815,"(34.0175694445682, -118.465749999815)"
160008564,01/21/2016 12:00:00 AM,1100,Fraud,13300BLK BERG ST,true,,,
160005516,01/14/2016 12:00:00 AM,2610,Possess Drug Paraphernalia,1000BLK OCEAN AVE ,true,34.0188472230919,-118.503555556566,"(34.0188472230919, -118.503555556566)"
160005535,01/14/2016 12:00:00 AM,1400,Vandalism,1500BLK 2ND ST ,false,34.0128611119292,-118.494694445425,"(34.0128611119292, -118.494694445425)"
160005561,01/15/2016 12:00:00 AM,0430,Agg Assault - Othr Wpn,2500BLK PICO BLVD ,true,34.0229027778943,-118.462986110876,"(34.0229027778943, -118.462986110876)"
160005594,01/06/2016 12:00:00 AM,0690,Larceny - Other,1800BLK STEWART ST ,true,34.0277361115841,-118.464500000392,"(34.0277361115841, -118.464500000392)"
160005596,01/07/2016 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,1400BLK 26TH ST,true,34.0326250008793,-118.473500001024,"(34.0326250008793, -118.473500001024)"
160027509,03/05/2016 12:00:00 AM,2100,DUI,1700BLK SANTA MONICA BLVD ,true,34.026750000258,-118.482374999687,"(34.026750000258, -118.482374999687)"
160152195,12/06/2016 12:00:00 AM,0450,Simple Assault,100BLK BROADWAY,false,34.0131388891372,-118.49593055524,"(34.0131388891372, -118.49593055524)"
160044830,03/02/2016 12:00:00 AM,1100,Fraud,700BLK COPELAND CT,true,34.0058194445608,-118.476361110902,"(34.0058194445608, -118.476361110902)"
160043379,04/12/2016 12:00:00 AM,0450,Simple Assault,2000BLK PICO BLVD,true,34.0199722222222,-118.4685,"(34.0199722222222, -118.4685)"
160031834,03/15/2016 12:00:00 AM,1700,Sex Offenses - Other,1500BLK EUCLID ST ,true,34.0212916674766,-118.484277778732,"(34.0212916674766, -118.484277778732)"
160033468,03/19/2016 12:00:00 AM,0630,Larceny - Shoplift,200BLK SANTA MONICA PIER ,true,34.0101111115019,-118.496472221749,"(34.0101111115019, -118.496472221749)"
160060522,04/24/2016 12:00:00 AM,1100,Fraud,PLAZA APARTMENTS,false,,,
160057979,05/09/2016 12:00:00 AM,0670,Larceny - From Building,20TH ST / SANTA MONICA BLVD,true,34.0286666666667,-118.48,"(34.0286666666667, -118.48)"
160067992,05/05/2016 12:00:00 AM,1100,Fraud,300BLK W PRESTON ST,false,,,
160700665,10/06/2016 12:00:00 AM,1400,Vandalism,2400BLK 4TH ST,false,,,
160065944,06/02/2016 12:00:00 AM,1100,Fraud,900BLK MONTANA AVE,false,34.028722222455,-118.499416666369,"(34.028722222455, -118.499416666369)"
160066337,06/03/2016 12:00:00 AM,0640,Larceny - From Vehicle,1300BLK 4TH  ST,true,34.0170694453256,-118.495916667683,"(34.0170694453256, -118.495916667683)"
160114867,09/09/2016 12:00:00 AM,2600,All Other Offenses,1500BLK EUCLID ST,false,34.0212916674766,-118.484277778732,"(34.0212916674766, -118.484277778732)"
160072777,06/17/2016 12:00:00 AM,0690,Larceny - Other,1700BLK THE BEACH,false,34.0024166833182,-118.489625016025,"(34.0024166833182, -118.489625016025)"
160137905,11/04/2016 12:00:00 AM,2610,Possess Drug Paraphernalia,400BLK MARINE ST,true,34.0000277779659,-118.476736110844,"(34.0000277779659, -118.476736110844)"
160101602,08/16/2016 12:00:00 AM,0690,Larceny - Other,900BLK MONTANA AVE,true,34.028722222455,-118.499416666369,"(34.028722222455, -118.499416666369)"
160700518,08/13/2016 12:00:00 AM,0660,Larceny - Bicycle,BY SWINGS AT THE PIER,false,,,
160124950,10/05/2016 12:00:00 AM,0690,Larceny - Other,1500BLK BLOCK OF OCEAN AVE,false,,,
160103096,08/19/2016 12:00:00 AM,1100,Fraud,1700BLK CLOVERFIELD  BLVD,false,34.0268611111815,-118.472000000089,"(34.0268611111815, -118.472000000089)"
160019996,02/11/2016 12:00:00 AM,2600,All Other Offenses,1300BLK 20TH ST,false,34.0293333341578,-118.480777778751,"(34.0293333341578, -118.480777778751)"
160094832,08/01/2016 12:00:00 AM,0640,Larceny - From Vehicle,1000BLK PACIFIC COAST HWY,true,34.0189027788637,-118.504972223635,"(34.0189027788637, -118.504972223635)"
160094835,08/01/2016 12:00:00 AM,2614,Trespass/Illegal Entry,3300BLK PICO BLVD,true,34.0268611111191,-118.455347222211,"(34.0268611111191, -118.455347222211)"
160094932,08/01/2016 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK 5TH ST,true,34.0165000007737,-118.493416667571,"(34.0165000007737, -118.493416667571)"
160094951,08/01/2016 12:00:00 AM,0640,Larceny - From Vehicle,1500BLK 4TH ST,true,34.0150138889041,-118.493513888905,"(34.0150138889041, -118.493513888905)"
160095036,08/01/2016 12:00:00 AM,0630,Larceny - Shoplift,2600BLK LINCOLN BLVD,true,34.0064027782444,-118.475625000646,"(34.0064027782444, -118.475625000646)"
160095051,08/02/2016 12:00:00 AM,1823,Narco Possess-Synthetic,2000BLK PEARL ST,true,34.0170138890083,-118.466708333123,"(34.0170138890083, -118.466708333123)"
160095091,08/02/2016 12:00:00 AM,1823,Narco Possess-Synthetic,2000BLK PEARL ST,true,34.0170138890083,-118.466708333123,"(34.0170138890083, -118.466708333123)"
160131889,10/21/2016 12:00:00 AM,2300,Public Intoxication,1500BLK 2ND ST,true,34.0128611119292,-118.494694445425,"(34.0128611119292, -118.494694445425)"
160139846,11/08/2016 12:00:00 AM,0730,GTA - Other Vehicle,LOT 11,true,34.0036250001803,-118.486208333524,"(34.0036250001803, -118.486208333524)"
160154239,12/11/2016 12:00:00 AM,1823,Narco Possess-Synthetic,1900BLK PICO BLVD,true,34.0191944445458,-118.469972222031,"(34.0191944445458, -118.469972222031)"
160065116,06/01/2016 12:00:00 AM,0512,Burglary-Force Non-Resd,2800BLK SANTA MONICA BLVD ,true,34.0351527781371,-118.472013888443,"(34.0351527781371, -118.472013888443)"
160065124,06/01/2016 12:00:00 AM,2606,Contempt of Court,1600BLK PALISADES PARK,true,34.015916667716,-118.500597223471,"(34.015916667716, -118.500597223471)"
160065141,06/01/2016 12:00:00 AM,0450,Simple Assault,1600BLK LINCOLN BLVD,true,34.0165833334036,-118.487972222309,"(34.0165833334036, -118.487972222309)"
160065146,06/01/2016 12:00:00 AM,0450,Simple Assault,200BLK 18TH ST ,true,34.0418472233154,-118.499250001289,"(34.0418472233154, -118.499250001289)"
160144573,11/14/2016 12:00:00 AM,0710,GTA - Passenger Car,4TH ST / PICO BLVD,false,34.0096111111111,-118.48725,"(34.0096111111111, -118.48725)"
160149425,11/30/2016 12:00:00 AM,1400,Vandalism,1100BLK 3RD ST,true,34.0190277785837,-118.500041667612,"(34.0190277785837, -118.500041667612)"
160150819,12/03/2016 12:00:00 AM,2610,Possess Drug Paraphernalia,1900BLK LINCOLN BLVD ,true,34.0119027780149,-118.482513889178,"(34.0119027780149, -118.482513889178)"
160151540,12/05/2016 12:00:00 AM,2100,DUI,200BLK CALIFORNIA AVE,true,34.0193333335815,-118.501319444137,"(34.0193333335815, -118.501319444137)"
160131719,04/01/2016 12:00:00 AM,0450,Simple Assault,300BLK 14TH ST,true,34.0370138895829,-118.500833334143,"(34.0370138895829, -118.500833334143)"
160700146,03/21/2016 12:00:00 AM,1400,Vandalism,400BLK RAYMOND AVE APT 7,false,,,
160119013,09/21/2016 12:00:00 AM,1100,Fraud,1300BLK 15TH ST,false,34.0255000008356,-118.485513889855,"(34.0255000008356, -118.485513889855)"
160033282,03/19/2016 12:00:00 AM,2300,Public Intoxication,COLORADO/14TH,true,,,
160130746,10/18/2016 12:00:00 AM,0710,GTA - Passenger Car,2000BLK 17TH ST,false,,,
160028216,03/07/2016 12:00:00 AM,1823,Narco Possess-Synthetic,800BLK MICHIGAN AVE,true,34.0141805557865,-118.484249999712,"(34.0141805557865, -118.484249999712)"
160028391,03/08/2016 12:00:00 AM,0450,Simple Assault,2600BLK 28TH ST,true,34.0195694457054,-118.456486112157,"(34.0195694457054, -118.456486112157)"
160028418,03/07/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,1600BLK APPIAN WAY,false,34.0100972224418,-118.494833333572,"(34.0100972224418, -118.494833333572)"
160028468,03/07/2016 12:00:00 AM,0640,Larceny - From Vehicle,2300BLK 20TH ST,false,34.0161944451608,-118.466722222815,"(34.0161944451608, -118.466722222815)"
160028489,03/08/2016 12:00:00 AM,2606,Contempt of Court,1900BLK EUCLID ST,true,34.0159305562637,-118.478013889716,"(34.0159305562637, -118.478013889716)"
160028497,03/07/2016 12:00:00 AM,0640,Larceny - From Vehicle,1200BLK 2ND ST ,false,34.0168750008744,-118.499388889918,"(34.0168750008744, -118.499388889918)"
160028498,03/06/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,2000BLK 14TH ST,false,34.0150694447088,-118.474944444724,"(34.0150694447088, -118.474944444724)"
160028545,03/08/2016 12:00:00 AM,1700,Sex Offenses - Other,5TH ST / CALIFORNIA AVE ,false,34.02125,-118.498944444444,"(34.02125, -118.498944444444)"
160012875,02/01/2016 12:00:00 AM,1823,Narco Possess-Synthetic,1400BLK BERKELEY ST ,true,34.0364166675017,-118.468791667647,"(34.0364166675017, -118.468791667647)"
160012937,02/01/2016 12:00:00 AM,2300,Public Intoxication,1900BLK PICO BLVD,false,34.0191944445458,-118.469972222031,"(34.0191944445458, -118.469972222031)"
160012940,02/01/2016 12:00:00 AM,0450,Simple Assault,1400BLK LINCOLN BLVD,true,34.0187916675325,-118.490583334347,"(34.0187916675325, -118.490583334347)"
160017853,01/27/2016 12:00:00 AM,0450,Simple Assault,200BLK WASHINGTON AVE,false,34.0206944446968,-118.502902777465,"(34.0206944446968, -118.502902777465)"
160096946,08/01/2016 12:00:00 AM,1100,Fraud,1100BLK 11TH ST,false,34.0251527786155,-118.492472223212,"(34.0251527786155, -118.492472223212)"
160104778,08/16/2016 12:00:00 AM,2600,All Other Offenses,2500BLK ARIZONA AVE,false,34.034291666852,-118.476249999764,"(34.034291666852, -118.476249999764)"
160125920,10/07/2016 12:00:00 AM,0630,Larceny - Shoplift,3000BLK VIRGINIA AVE ,true,34.0274722222348,-118.459124999929,"(34.0274722222348, -118.459124999929)"
160144994,11/20/2016 12:00:00 AM,2606,Contempt of Court,1400BLK 7TH ST,false,34.0180277786021,-118.491527778753,"(34.0180277786021, -118.491527778753)"
160154241,12/11/2016 12:00:00 AM,0710,GTA - Passenger Car,700BLK 17TH ST,false,34.0349722226756,-118.492902778306,"(34.0349722226756, -118.492902778306)"
160154243,12/11/2016 12:00:00 AM,2900,Runaway,500BLK BAY ST ,true,34.0099583336879,-118.484972221716,"(34.0099583336879, -118.484972221716)"
160154292,12/11/2016 12:00:00 AM,0640,Larceny - From Vehicle,100BLK STRAND ST,true,34.004125000205,-118.487638888592,"(34.004125000205, -118.487638888592)"
160154305,12/11/2016 12:00:00 AM,0690,Larceny - Other,1500BLK PALISADES PARK,true,34.0119444451793,-118.495944445424,"(34.0119444451793, -118.495944445424)"
160154308,12/10/2016 12:00:00 AM,0730,GTA - Other Vehicle,3100BLK COLORADO AVE,false,34.0348194447123,-118.465986110775,"(34.0348194447123, -118.465986110775)"
160154336,12/11/2016 12:00:00 AM,2300,Public Intoxication,1500BLK PALISADES PARK,true,34.0119444451793,-118.495944445424,"(34.0119444451793, -118.495944445424)"
160080977,07/04/2016 12:00:00 AM,0620,Larceny - Purse-snatch,300BLK BROADWAY,true,34.0145138889667,-118.494236111005,"(34.0145138889667, -118.494236111005)"
160097860,08/03/2016 12:00:00 AM,0512,Burglary-Force Non-Resd,2600BLK 33RD ST ,true,34.0227916695421,-118.451875002437,"(34.0227916695421, -118.451875002437)"
160098036,08/08/2016 12:00:00 AM,1500,Carry/Poss Weapon,2200BLK 28TH ST,true,34.0236388897143,-118.459930556316,"(34.0236388897143, -118.459930556316)"
160700534,08/21/2016 12:00:00 AM,1400,Vandalism,2000BLK POCO BLVD,false,,,
160118589,06/30/2016 12:00:00 AM,0670,Larceny - From Building,2900BLK NEILSON WAY,true,33.9988472223742,-118.48143055571,"(33.9988472223742, -118.48143055571)"
160025843,03/02/2016 12:00:00 AM,2500,Vagrancy,1400BLK 2ND ST,true,34.0141944451886,-118.496250000904,"(34.0141944451886, -118.496250000904)"
160025872,03/02/2016 12:00:00 AM,2606,Contempt of Court,1700BLK LINCOLN BLVD,true,34.0145,-118.4855,"(34.0145, -118.4855)"
160025938,03/01/2016 12:00:00 AM,0640,Larceny - From Vehicle,1900BLK SANTA MONICA BLVD ,false,34.0282777780211,-118.480472221904,"(34.0282777780211, -118.480472221904)"
160025942,03/01/2016 12:00:00 AM,0690,Larceny - Other,2000BLK DELAWARE AVE,true,34.0223055558436,-118.471624999642,"(34.0223055558436, -118.471624999642)"
160700582,08/31/2016 12:00:00 AM,1400,Vandalism,2400BLK SANTA MONICA BLVD,false,,,
16135 830,10/30/2016 12:00:00 AM,2614,Trespass/Illegal Entry,400BLK WILSHIRE BLVD,false,,,
160109682,09/02/2016 12:00:00 AM,2626,Municipal Code Violation,3RD STREET PROM / SANTA MONICA BLVD,true,34.0156388888889,-118.496083333333,"(34.0156388888889, -118.496083333333)"
160113535,09/10/2016 12:00:00 AM,0410,Agg Assault - Firearm,2600BLK 26TH ST ,false,34.0183888891681,-118.45848611135,"(34.0183888891681, -118.45848611135)"
160000115,09/15/2016 12:00:00 AM,0630,Larceny - Shoplift,2000BLK LINCOLN BLVD,true,34.0112222224747,-118.481680555863,"(34.0112222224747, -118.481680555863)"
160100346,08/13/2016 12:00:00 AM,0450,Simple Assault,300BLK OLYMPIC DR,false,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
160078086,05/05/2016 12:00:00 AM,2000,Family Offenses,1900BLK 17TH ST,false,34.0189027788017,-118.474125001189,"(34.0189027788017, -118.474125001189)"
160101931,08/07/2016 12:00:00 AM,1400,Vandalism,1800BLK 10TH ST,true,34.0144166683767,-118.481777779777,"(34.0144166683767, -118.481777779777)"
160102914,08/16/2016 12:00:00 AM,1100,Fraud,1100BLK 3RD  ST,false,34.0190277785837,-118.500041667612,"(34.0190277785837, -118.500041667612)"
160700631,09/16/2016 12:00:00 AM,1400,Vandalism,2400BLK 16TH STREET,false,,,
160085257,07/12/2016 12:00:00 AM,2900,Runaway,300BLK OLYMPIC DR ,true,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
160700560,08/29/2016 12:00:00 AM,1400,Vandalism,4TH STREET PARKING LOT,false,,,
160121462,09/15/2016 12:00:00 AM,2000,Family Offenses,1900BLK 11TH ST ,true,34.0145555559588,-118.480083333805,"(34.0145555559588, -118.480083333805)"
160041793,04/07/2016 12:00:00 AM,1400,Vandalism,1500BLK STANFORD ST,true,34.0343333341472,-118.468194445421,"(34.0343333341472, -118.468194445421)"
160041798,04/08/2016 12:00:00 AM,0690,Larceny - Other,1700BLK OCEAN FRONT WALK,true,34.0082777778269,-118.493277777712,"(34.0082777778269, -118.493277777712)"
160041819,04/07/2016 12:00:00 AM,1400,Vandalism,1300BLK OCEAN AVE,true,34.0147500008193,-118.498777778761,"(34.0147500008193, -118.498777778761)"
160041839,04/08/2016 12:00:00 AM,0700,GTA - Recovery,1000BLK HARVARD ST ,true,34.0395138899273,-118.477902779003,"(34.0395138899273, -118.477902779003)"
160114666,06/08/2016 12:00:00 AM,2600,All Other Offenses,2900BLK GLENN AVE,false,34.0058333333333,-118.470111111111,"(34.0058333333333, -118.470111111111)"
0000000N0,09/22/2016 12:00:00 AM,2300,Public Intoxication,1200BLK 20TH ST ,true,34.0306805563869,-118.482361112052,"(34.0306805563869, -118.482361112052)"
160111850,08/17/2016 12:00:00 AM,0522,Burglay-Unlaw Entry Non-Resd,300BLK SANTA MONICA PL,false,34.0139444444592,-118.494083333379,"(34.0139444444592, -118.494083333379)"
160111858,08/20/2016 12:00:00 AM,1100,Fraud,UNKNOWN,true,,,
160111912,08/29/2016 12:00:00 AM,0640,Larceny - From Vehicle,800BLK 4TH ST,false,34.0238472230749,-118.503833334315,"(34.0238472230749, -118.503833334315)"
160112517,08/31/2016 12:00:00 AM,2000,Family Offenses,1600BLK OCEAN AVE,false,34.0106111111848,-118.493944444534,"(34.0106111111848, -118.493944444534)"
160117688,09/19/2016 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,2400BLK ASHLAND AVE,true,34.0145833334431,-118.456902777595,"(34.0145833334431, -118.456902777595)"
160117689,09/17/2016 12:00:00 AM,1100,Fraud,1400BLK 11TH ST,true,34.0210972230983,-118.487722223229,"(34.0210972230983, -118.487722223229)"
160117704,09/19/2016 12:00:00 AM,0630,Larceny - Shoplift,1400BLK LINCOLN BLVD,true,34.0187916675325,-118.490583334347,"(34.0187916675325, -118.490583334347)"
160117713,09/08/2016 12:00:00 AM,1100,Fraud,300BLK OLYMPIC DR ,true,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
160117740,09/19/2016 12:00:00 AM,0670,Larceny - From Building,1700BLK STEWART ST ,true,34.0299722222222,-118.4655,"(34.0299722222222, -118.4655)"
160117895,09/19/2016 12:00:00 AM,0660,Larceny - Bicycle,900BLK 2ND ST,true,34.0209722230362,-118.504166667639,"(34.0209722230362, -118.504166667639)"
160118573,09/21/2016 12:00:00 AM,2626,Municipal Code Violation,1200BLK 2ND ST ,true,34.0168750008744,-118.499388889918,"(34.0168750008744, -118.499388889918)"
160100609,08/12/2016 12:00:00 AM,0522,Burglay-Unlaw Entry Non-Resd,300BLK SANTA MONICA PIER,false,34.0093333337221,-118.497416666193,"(34.0093333337221, -118.497416666193)"
160100624,08/05/2016 12:00:00 AM,0670,Larceny - From Building,00BLK PICO BLVD,false,34.0066527778283,-118.491527777697,"(34.0066527778283, -118.491527777697)"
160118326,09/21/2016 12:00:00 AM,2400,Disorderly Conduct,2500BLK PICO BLVD,true,34.0229027778943,-118.462986110876,"(34.0229027778943, -118.462986110876)"
160134384,08/06/2016 12:00:00 AM,1100,Fraud,UNK,false,,,
160007657,01/20/2016 12:00:00 AM,2625,Viol of Regulatory Laws,1700BLK SANTA MONICA BLVD,true,34.026750000258,-118.482374999687,"(34.026750000258, -118.482374999687)"
160007662,01/19/2016 12:00:00 AM,0512,Burglary-Force Non-Resd,2800BLK WILSHIRE BLVD,false,34.0378611114617,-118.47512499959,"(34.0378611114617, -118.47512499959)"
160007681,01/19/2016 12:00:00 AM,0640,Larceny - From Vehicle,1900BLK 22ND ST,true,34.0226944453365,-118.469527778836,"(34.0226944453365, -118.469527778836)"
160007696,01/20/2016 12:00:00 AM,2606,Contempt of Court,1400BLK 6TH ST,false,34.0172638897752,-118.492458334344,"(34.0172638897752, -118.492458334344)"
160012204,01/30/2016 12:00:00 AM,2000,Family Offenses,1500BLK STANFORD ST,true,34.0343333341472,-118.468194445421,"(34.0343333341472, -118.468194445421)"
160067356,06/05/2016 12:00:00 AM,2100,DUI,LINCOLN BLVD / INTERSTATE 10 ,true,34.0136944460272,-118.488305552346,"(34.0136944460272, -118.488305552346)"
160126189,10/07/2016 12:00:00 AM,0690,Larceny - Other,1700BLK THE BEACH,true,34.0024166833182,-118.489625016025,"(34.0024166833182, -118.489625016025)"
160067402,06/05/2016 12:00:00 AM,0710,GTA - Passenger Car,600BLK OCEAN AVE,false,34.0234861113322,-118.509055555872,"(34.0234861113322, -118.509055555872)"
160067431,06/06/2016 12:00:00 AM,0342,Robbery-Strongarm-Commercial,1800BLK OLYMPIC BLVD,true,34.0231250002501,-118.476291666339,"(34.0231250002501, -118.476291666339)"
160089641,07/22/2016 12:00:00 AM,1823,Narco Possess-Synthetic,400BLK OCEAN PARK BLVD ,true,34.0042083334845,-118.480902777523,"(34.0042083334845, -118.480902777523)"
160700025,01/19/2016 12:00:00 AM,0660,Larceny - Bicycle,800BLK 4TH ST,false,34.0238472230749,-118.503833334315,"(34.0238472230749, -118.503833334315)"
160700029,01/20/2016 12:00:00 AM,0660,Larceny - Bicycle,2100BLK SANTA MONICA BLVD,false,34.0311388889899,-118.479597222336,"(34.0311388889899, -118.479597222336)"
160015476,02/07/2016 12:00:00 AM,2300,Public Intoxication,CLOVERFIELD BLVD / OLYMPIC BLVD,true,34.0271111111111,-118.472305555556,"(34.0271111111111, -118.472305555556)"
160015483,02/07/2016 12:00:00 AM,2300,Public Intoxication,1000BLK PICO BLVD,true,34.0136666668863,-118.480319444022,"(34.0136666668863, -118.480319444022)"
160015520,02/07/2016 12:00:00 AM,2100,DUI,20TH ST / INTERSTATE 10,false,34.0232777777778,-118.473722222222,"(34.0232777777778, -118.473722222222)"
160002233,01/05/2016 12:00:00 AM,0511,Burglary-Force Resd,1000BLK 5TH ST ,true,34.0219305564389,-118.499763889903,"(34.0219305564389, -118.499763889903)"
160009877,01/01/2016 12:00:00 AM,1000,Forgery/Counterfeit,UNKNOWN,true,34.0272916675426,-118.493138889908,"(34.0272916675426, -118.493138889908)"
160136567,10/31/2016 12:00:00 AM,2000,Family Offenses,2100BLK OCEAN AVE,false,34.0049027780874,-118.489250000323,"(34.0049027780874, -118.489250000323)"
160004218,01/12/2016 12:00:00 AM,2100,DUI,11TH ST / OAK ST,false,34.0076111111111,-118.473,"(34.0076111111111, -118.473)"
160041267,03/19/2016 12:00:00 AM,0670,Larceny - From Building,100BLK WILSHIRE BLVD ,true,34.0171805558414,-118.500652777446,"(34.0171805558414, -118.500652777446)"
160157121,12/16/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,400BLK 21ST ST,true,34.0408055570016,-118.493083334985,"(34.0408055570016, -118.493083334985)"
160006063,01/16/2016 12:00:00 AM,1400,Vandalism,2400BLK OLYMPIC BLVD ,false,34.0280277777778,-118.469861111111,"(34.0280277777778, -118.469861111111)"
160006085,01/16/2016 12:00:00 AM,2100,DUI,NEILSON WAY / BARNARD WAY,false,33.9975833333333,-118.480138888889,"(33.9975833333333, -118.480138888889)"
160006786,01/18/2016 12:00:00 AM,1823,Narco Possess-Synthetic,BARNARD WAY / FRASER AVE,true,34.0016666668448,-118.486541666834,"(34.0016666668448, -118.486541666834)"
160007257,01/19/2016 12:00:00 AM,1200,Embezzlement,1700BLK WILSHIRE BLVD ,false,34.0294583336151,-118.485513888553,"(34.0294583336151, -118.485513888553)"
160007274,01/18/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,500BLK STRAND ST,false,34.007569444581,-118.482944444232,"(34.007569444581, -118.482944444232)"
160011432,01/28/2016 12:00:00 AM,0710,GTA - Passenger Car,UNKNOWN/ARIZONA/MONTANA/3RD/7TH,false,,,
160007732,01/20/2016 12:00:00 AM,2300,Public Intoxication,1000BLK INTERSTATE 10 ,true,34.0191111111111,-118.479888888889,"(34.0191111111111, -118.479888888889)"
160007766,01/20/2016 12:00:00 AM,0450,Simple Assault,1400BLK 5TH ST,true,34.0165000007737,-118.493416667571,"(34.0165000007737, -118.493416667571)"
160007772,01/12/2016 12:00:00 AM,0690,Larceny - Other,500BLK 21ST ST,true,34.0395694447679,-118.491638889278,"(34.0395694447679, -118.491638889278)"
160007796,01/18/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,6TH ST / WASHINGTON AVE ,false,34.0233611111111,-118.499611111111,"(34.0233611111111, -118.499611111111)"
160007806,01/03/2016 12:00:00 AM,0660,Larceny - Bicycle,700BLK WASHINGTON AVE ,true,34.0245277780248,-118.498180555246,"(34.0245277780248, -118.498180555246)"
160007885,01/20/2016 12:00:00 AM,0630,Larceny - Shoplift,700BLK BROADWAY,false,34.017750000252,-118.490263888576,"(34.017750000252, -118.490263888576)"
160007896,01/19/2016 12:00:00 AM,0690,Larceny - Other,1400BLK HARVARD ST ,true,34.0340277785916,-118.471750000989,"(34.0340277785916, -118.471750000989)"
160007909,01/20/2016 12:00:00 AM,2100,DUI,14TH ST / PICO BLVD,false,34.0160833333835,-118.475777777684,"(34.0160833333835, -118.475777777684)"
160007945,01/18/2016 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,3400BLK OCEAN PARK BLVD,true,34.0226527780155,-118.449347221881,"(34.0226527780155, -118.449347221881)"
160007987,01/20/2016 12:00:00 AM,0440,Agg Assault - Hands,1300BLK 10TH ST,true,34.0216666674839,-118.490250000962,"(34.0216666674839, -118.490250000962)"
160008037,01/21/2016 12:00:00 AM,2500,Vagrancy,2400BLK OCEAN FRONT WALK,true,34.0022083336649,-118.488333333558,"(34.0022083336649, -118.488333333558)"
160008261,01/14/2016 12:00:00 AM,0522,Burglay-Unlaw Entry Non-Resd,900BLK WILSHIRE BLVD ,false,34.0233055558111,-118.493097221909,"(34.0233055558111, -118.493097221909)"
160008406,01/21/2016 12:00:00 AM,1700,Sex Offenses - Other,300BLK OLYMPIC DR,false,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
160008462,01/21/2016 12:00:00 AM,0660,Larceny - Bicycle,2200BLK 23RD ST,true,34.0196805574057,-118.465416668241,"(34.0196805574057, -118.465416668241)"
160008681,01/22/2016 12:00:00 AM,0660,Larceny - Bicycle,1400BLK 2ND ST ,true,34.0141944451886,-118.496250000904,"(34.0141944451886, -118.496250000904)"
160008687,01/22/2016 12:00:00 AM,0610,Larceny - Pickpocket,400BLK SANTA MONICA PIER,false,34.0085694447909,-118.498361110673,"(34.0085694447909, -118.498361110673)"
160008693,01/21/2016 12:00:00 AM,1400,Vandalism,2200BLK COLORADO AVE,true,34.0278888894864,-118.47454166596,"(34.0278888894864, -118.47454166596)"
160008710,01/21/2016 12:00:00 AM,0640,Larceny - From Vehicle,2200BLK 23RD ST,true,34.0196805574057,-118.465416668241,"(34.0196805574057, -118.465416668241)"
160008714,01/22/2016 12:00:00 AM,1813,Narco Sales-Synthetic,100BLK BROADWAY,false,34.0131388891372,-118.49593055524,"(34.0131388891372, -118.49593055524)"
160009028,01/23/2016 12:00:00 AM,0324,Robbery-Knife-Conv Store,1900BLK LINCOLN BLVD,true,34.0119027780149,-118.482513889178,"(34.0119027780149, -118.482513889178)"
160009047,01/23/2016 12:00:00 AM,1400,Vandalism,900BLK CALIFORNIA AVE,true,34.0246944446972,-118.494708333019,"(34.0246944446972, -118.494708333019)"
160009054,01/22/2016 12:00:00 AM,1400,Vandalism,700BLK NAVY ST ,true,34.0022083336632,-118.472472221649,"(34.0022083336632, -118.472472221649)"
160009087,01/23/2016 12:00:00 AM,1821,Narco Possess-Opiate/Cocaine,2100BLK STEWART ST,true,34.0250972226535,-118.461500000506,"(34.0250972226535, -118.461500000506)"
160009117,01/23/2016 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK 2ND ST,true,34.0141944451886,-118.496250000904,"(34.0141944451886, -118.496250000904)"
160009124,01/23/2016 12:00:00 AM,0450,Simple Assault,1500BLK 9TH ST,true,34.0182222230379,-118.488055556532,"(34.0182222230379, -118.488055556532)"
